// Item ID	LocalizationName	LocalizationDescription	Category	Type	Style	Price	Exchangable	ManagerId	Network	Npc ID	SortWeight	Show	Subtype	AutoGen	Region	Rarity
3020013	ui.item.mapobj.name.302.0013	0	Furniture	Furniture_Table	None	0	FALSE	3020013	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3020014	ui.item.mapobj.name.302.0014	0	Furniture	Furniture_Table	None	0	FALSE	3020014	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3020015	ui.item.mapobj.name.302.0015	0	Furniture	Furniture_Table	None	0	FALSE	3020015	FALSE	-1	0	FALSE	None	FALSE	Map	SR
3020016	ui.item.mapobj.name.302.0016	0	Furniture	Furniture_Table	None	0	FALSE	3020016	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3020017	ui.item.mapobj.name.302.0017	0	Furniture	Furniture_Table	None	0	FALSE	3020017	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3020018	ui.item.mapobj.name.302.0018	0	Furniture	Furniture_Table	None	0	FALSE	3020018	FALSE	-1	0	TRUE	None	TRUE	Map	R
3020019	ui.item.mapobj.name.302.0019	0	Furniture	Furniture_Table	None	0	FALSE	3020019	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3020020	ui.item.mapobj.name.302.0020	0	Furniture	Furniture_Table	None	0	FALSE	3020020	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3020021	ui.item.mapobj.name.302.0021	0	Furniture	Furniture_Table	None	0	FALSE	3020021	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3020022	ui.item.mapobj.name.302.0022	0	Furniture	Furniture_Table	None	0	FALSE	3020022	FALSE	-1	0	TRUE	None	TRUE	Map	R
3020023	ui.item.mapobj.name.302.0023	0	Furniture	Furniture_Table	None	0	FALSE	3020023	FALSE	-1	0	TRUE	None	TRUE	Map	R
3020024	ui.item.mapobj.name.302.0024	0	Furniture	Furniture_Table	None	0	FALSE	3020024	FALSE	-1	0	FALSE	None	FALSE	Map	R
3020025	ui.item.mapobj.name.302.0025	0	Furniture	Furniture_Table	None	0	FALSE	3020025	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3020026	ui.item.mapobj.name.302.0026	0	Furniture	Furniture_Table	None	0	FALSE	3020026	FALSE	-1	0	FALSE	None	FALSE	Map	R
3020027	ui.item.mapobj.name.302.0027	0	Furniture	Furniture_Table	None	0	FALSE	3020027	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3020028	ui.item.mapobj.name.302.0028	0	Furniture	Furniture_Table	None	0	FALSE	3020028	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3020029	ui.item.mapobj.name.302.0029	0	Furniture	Furniture_Table	None	0	FALSE	3020029	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030000	ui.item.mapobj.name.303.0000	0	Furniture	Furniture_Chair	None	0	FALSE	3030000	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030001	ui.item.mapobj.name.303.0001	0	Furniture	Furniture_Chair	None	0	FALSE	3030001	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030002	ui.item.mapobj.name.303.0002	0	Furniture	Furniture_Chair	None	0	FALSE	3030002	FALSE	-1	0	FALSE	None	FALSE	Map	R
3030003	ui.item.mapobj.name.303.0003	0	Furniture	Furniture_Chair	None	0	FALSE	3030003	FALSE	-1	0	FALSE	None	FALSE	Map	R
3030004	ui.item.mapobj.name.303.0004	0	Furniture	Furniture_Chair	None	0	FALSE	3030004	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030005	ui.item.mapobj.name.303.0005	0	Furniture	Furniture_Chair	None	0	FALSE	3030005	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030006	ui.item.mapobj.name.303.0006	0	Furniture	Furniture_Chair	None	0	FALSE	3030006	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030007	ui.item.mapobj.name.303.0007	0	Furniture	Furniture_Chair	None	0	FALSE	3030007	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030008	ui.item.mapobj.name.303.0008	0	Furniture	Furniture_Chair	None	0	FALSE	3030008	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030009	ui.item.mapobj.name.303.0009	0	Furniture	Furniture_Chair	None	0	FALSE	3030009	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030010	ui.item.mapobj.name.303.0010	0	Furniture	Furniture_Chair	None	0	FALSE	3030010	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030011	ui.item.mapobj.name.303.0011	0	Furniture	Furniture_Chair	None	0	FALSE	3030011	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030012	ui.item.mapobj.name.303.0012	0	Furniture	Furniture_Chair	None	0	FALSE	3030012	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030013	ui.item.mapobj.name.303.0013	0	Furniture	Furniture_Chair	None	0	FALSE	3030013	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3030014	ui.item.mapobj.name.303.0014	0	Furniture	Furniture_Chair	None	0	FALSE	3030014	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030015	ui.item.mapobj.name.303.0015	0	Furniture	Furniture_Chair	None	0	FALSE	3030015	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030016	ui.item.mapobj.name.303.0016	0	Furniture	Furniture_Chair	None	0	FALSE	3030016	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030017	ui.item.mapobj.name.303.0017	0	Furniture	Furniture_Chair	None	0	FALSE	3030017	FALSE	-1	0	FALSE	None	FALSE	Map	SR
3030018	ui.item.mapobj.name.303.0018	0	Furniture	Furniture_Chair	None	0	FALSE	3030018	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3030019	ui.item.mapobj.name.303.0019	0	Furniture	Furniture_Chair	None	0	FALSE	3030019	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030020	ui.item.mapobj.name.303.0020	0	Furniture	Furniture_Chair	None	0	FALSE	3030020	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3030021	ui.item.mapobj.name.303.0021	0	Furniture	Furniture_Chair	None	0	FALSE	3030021	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030022	ui.item.mapobj.name.303.0022	0	Furniture	Furniture_Chair	None	0	FALSE	3030022	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030023	ui.item.mapobj.name.303.0023	0	Furniture	Furniture_Chair	None	0	FALSE	3030023	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030024	ui.item.mapobj.name.303.0024	0	Furniture	Furniture_Chair	None	0	FALSE	3030024	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030025	ui.item.mapobj.name.303.0025	0	Furniture	Furniture_Chair	None	0	FALSE	3030025	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030026	ui.item.mapobj.name.303.0026	0	Furniture	Furniture_Chair	None	0	FALSE	3030026	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030027	ui.item.mapobj.name.303.0027	0	Furniture	Furniture_Chair	None	0	FALSE	3030027	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030028	ui.item.mapobj.name.303.0028	0	Furniture	Furniture_Chair	None	0	FALSE	3030028	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030029	ui.item.mapobj.name.303.0029	0	Furniture	Furniture_Chair	None	0	FALSE	3030029	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030030	ui.item.mapobj.name.303.0030	0	Furniture	Furniture_Chair	None	0	FALSE	3030030	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030031	ui.item.mapobj.name.303.0031	0	Furniture	Furniture_Chair	None	0	FALSE	3030031	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030032	ui.item.mapobj.name.303.0032	0	Furniture	Furniture_Chair	None	0	FALSE	3030032	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3030033	ui.item.mapobj.name.303.0033	0	Furniture	Furniture_Chair	None	0	FALSE	3030033	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030034	ui.item.mapobj.name.303.0034	0	Furniture	Furniture_Chair	None	0	FALSE	3030034	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030035	ui.item.mapobj.name.303.0035	0	Furniture	Furniture_Chair	None	0	FALSE	3030035	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030036	ui.item.mapobj.name.303.0036	0	Furniture	Furniture_Chair	None	0	FALSE	3030036	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030037	ui.item.mapobj.name.303.0037	0	Furniture	Furniture_Chair	None	0	FALSE	3030037	FALSE	-1	0	TRUE	None	TRUE	Map	R
3030038	ui.item.mapobj.name.303.0038	0	Furniture	Furniture_Chair	None	0	FALSE	3030038	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3040000	ui.item.mapobj.name.304.0000	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040000	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3040001	ui.item.mapobj.name.304.0001	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040001	FALSE	-1	0	TRUE	None	TRUE	Map	R
3040002	ui.item.mapobj.name.304.0002	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040002	FALSE	-1	0	TRUE	None	TRUE	Map	R
3040003	ui.item.mapobj.name.304.0003	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040003	FALSE	-1	0	TRUE	None	TRUE	Map	R
3040004	ui.item.mapobj.name.304.0004	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040004	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3040005	ui.item.mapobj.name.304.0005	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040005	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3040006	ui.item.mapobj.name.304.0006	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040006	FALSE	-1	0	TRUE	None	TRUE	Map	R
3040007	ui.item.mapobj.name.304.0007	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040007	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3040008	ui.item.mapobj.name.304.0008	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040008	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3040009	ui.item.mapobj.name.304.0009	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040009	FALSE	-1	0	FALSE	None	FALSE	Map	R
3040010	ui.item.mapobj.name.304.0010	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040010	FALSE	-1	0	FALSE	None	FALSE	Map	R
3040011	ui.item.mapobj.name.304.0011	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040011	FALSE	-1	0	FALSE	None	FALSE	Map	R
3040012	ui.item.mapobj.name.304.0012	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040012	FALSE	-1	0	FALSE	None	FALSE	Map	R
3040013	ui.item.mapobj.name.304.0013	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040013	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3040014	ui.item.mapobj.name.304.0014	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040014	FALSE	-1	0	TRUE	None	TRUE	Map	R
3040015	ui.item.mapobj.name.304.0015	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040015	FALSE	-1	0	TRUE	None	TRUE	Map	R
3040016	ui.item.mapobj.name.304.0016	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040016	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3040017	ui.item.mapobj.name.304.0017	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040017	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3040018	ui.item.mapobj.name.304.0018	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040018	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3040019	ui.item.mapobj.name.304.0019	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040019	FALSE	-1	0	TRUE	None	TRUE	Map	R
3040020	ui.item.mapobj.name.304.0020	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040020	FALSE	-1	0	FALSE	None	FALSE	Map	R
3040021	ui.item.mapobj.name.304.0021	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040021	FALSE	-1	0	FALSE	None	FALSE	Map	R
3040022	ui.item.mapobj.name.304.0022	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040022	FALSE	-1	0	TRUE	None	TRUE	Map	R
3040023	ui.item.mapobj.name.304.0023	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040023	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3040024	ui.item.mapobj.name.304.0024	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040024	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3040025	ui.item.mapobj.name.304.0025	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040025	FALSE	-1	0	FALSE	None	FALSE	Map	SSR
3040026	ui.item.mapobj.name.304.0026	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040026	FALSE	-1	0	TRUE	None	TRUE	Map	R
3040027	ui.item.mapobj.name.304.0027	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040027	FALSE	-1	0	TRUE	None	TRUE	Map	R
3040028	ui.item.mapobj.name.304.0028	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040028	FALSE	-1	0	TRUE	None	TRUE	Map	R
3040029	ui.item.mapobj.name.304.0029	0	Furniture	Furniture_Cabinet	None	0	FALSE	3040029	FALSE	-1	0	TRUE	None	TRUE	Map	R
3050000	ui.item.mapobj.name.305.0000	0	Furniture	Furniture_Bathroom	None	0	FALSE	3050000	FALSE	-1	0	TRUE	None	TRUE	Map	R
3050001	ui.item.mapobj.name.305.0001	0	Furniture	Furniture_Bathroom	None	0	FALSE	3050001	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3050002	ui.item.mapobj.name.305.0002	0	Furniture	Furniture_Bathroom	None	0	FALSE	3050002	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3050003	ui.item.mapobj.name.305.0003	0	Furniture	Furniture_Bathroom	None	0	FALSE	3050003	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3060000	ui.item.mapobj.name.306.0000	0	Furniture	Furniture_Kitchen	None	0	FALSE	3060000	FALSE	-1	0	TRUE	None	TRUE	Map	R
3060001	ui.item.mapobj.name.306.0001	0	Furniture	Furniture_Kitchen	None	0	FALSE	3060001	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3060002	ui.item.mapobj.name.306.0002	0	Furniture	Furniture_Kitchen	None	0	FALSE	3060002	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3060003	ui.item.mapobj.name.306.0003	0	Furniture	Furniture_Kitchen	None	0	FALSE	3060003	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3060004	ui.item.mapobj.name.306.0004	0	Furniture	Furniture_Kitchen	None	0	FALSE	3060004	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3060005	ui.item.mapobj.name.306.0005	0	Furniture	Furniture_Kitchen	None	0	FALSE	3060005	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3060006	ui.item.mapobj.name.306.0006	0	Furniture	Furniture_Kitchen	None	0	FALSE	3060006	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3060007	ui.item.mapobj.name.306.0007	0	Furniture	Furniture_Kitchen	None	0	FALSE	3060007	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3060008	ui.item.mapobj.name.306.0008	0	Furniture	Furniture_Kitchen	None	0	FALSE	3060008	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3060009	ui.item.mapobj.name.306.0009	0	Furniture	Furniture_Kitchen	None	0	FALSE	3060009	FALSE	-1	0	TRUE	None	TRUE	Map	R
3060010	ui.item.mapobj.name.306.0010	0	Furniture	Furniture_Kitchen	None	0	FALSE	3060010	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3060011	ui.item.mapobj.name.306.0011	0	Furniture	Furniture_Kitchen	None	0	FALSE	3060011	FALSE	-1	0	TRUE	None	TRUE	Map	R
3070000	ui.item.mapobj.name.307.0000	0	Furniture	Furniture_Screen	None	0	FALSE	3070000	FALSE	-1	0	TRUE	None	TRUE	Map	R
3070001	ui.item.mapobj.name.307.0001	0	Furniture	Furniture_Screen	None	0	FALSE	3070001	FALSE	-1	0	TRUE	None	TRUE	Map	R
3070002	ui.item.mapobj.name.307.0002	0	Furniture	Furniture_Screen	None	0	FALSE	3070002	FALSE	-1	0	FALSE	None	FALSE	Map	R
3070003	ui.item.mapobj.name.307.0003	0	Furniture	Furniture_Screen	None	0	FALSE	3070003	FALSE	-1	0	FALSE	None	FALSE	Map	R
3070004	ui.item.mapobj.name.307.0004	0	Furniture	Furniture_Screen	None	0	FALSE	3070004	FALSE	-1	0	TRUE	None	TRUE	Map	R
3070005	ui.item.mapobj.name.307.0005	0	Furniture	Furniture_Screen	None	0	FALSE	3070005	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3080000	ui.item.mapobj.name.308.0000	0	Furniture	Furniture_Window	None	0	FALSE	3080000	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3080001	ui.item.mapobj.name.308.0001	0	Furniture	Furniture_Window	None	0	FALSE	3080001	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3080002	ui.item.mapobj.name.308.0002	0	Furniture	Furniture_Window	None	0	FALSE	3080002	FALSE	-1	0	TRUE	None	TRUE	Map	SR
3080003	ui.item.mapobj.name.308.0003	0	Furniture	Furniture_Window	None	0	FALSE	3080003	FALSE	-1	0	TRUE	None	TRUE	Map	R
3080004	ui.item.mapobj.name.308.0004	0	Furniture	Furniture_Window	None	0	FALSE	3080004	FALSE	-1	0	TRUE	None	TRUE	Map	R
3080005	ui.item.mapobj.name.308.0005	0	Furniture	Furniture_Window	None	0	FALSE	3080005	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3080006	ui.item.mapobj.name.308.0006	0	Furniture	Furniture_Window	None	0	FALSE	3080006	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
3080007	ui.item.mapobj.name.308.0007	0	Furniture	Furniture_Window	None	0	FALSE	3080007	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
4010000	ui.item.mapobj.name.401.0000	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010000	FALSE	-1	0	TRUE	None	TRUE	Map	R
4010001	ui.item.mapobj.name.401.0001	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010001	FALSE	-1	0	TRUE	None	TRUE	Map	R
4010002	ui.item.mapobj.name.401.0002	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010002	FALSE	-1	0	FALSE	None	FALSE	Map	R
4010003	ui.item.mapobj.name.401.0003	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010003	FALSE	-1	0	FALSE	None	FALSE	Map	R
4010004	ui.item.mapobj.name.401.0004	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010004	FALSE	-1	0	TRUE	None	TRUE	Map	R
4010005	ui.item.mapobj.name.401.0005	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010005	FALSE	-1	0	TRUE	None	TRUE	Map	R
4010006	ui.item.mapobj.name.401.0006	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010006	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4010007	ui.item.mapobj.name.401.0007	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010007	FALSE	-1	0	FALSE	None	FALSE	Map	R
4010008	ui.item.mapobj.name.401.0008	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010008	FALSE	-1	0	TRUE	None	TRUE	Map	R
4010009	ui.item.mapobj.name.401.0009	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010009	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4010010	ui.item.mapobj.name.401.0010	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010010	FALSE	-1	0	FALSE	None	FALSE	Map	R
4010011	ui.item.mapobj.name.401.0011	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010011	FALSE	-1	0	FALSE	None	FALSE	Map	SR
4010012	ui.item.mapobj.name.401.0012	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010012	FALSE	-1	0	FALSE	None	FALSE	Map	R
4010013	ui.item.mapobj.name.401.0013	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010013	FALSE	-1	0	TRUE	None	TRUE	Map	R
4010014	ui.item.mapobj.name.401.0014	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010014	FALSE	-1	0	TRUE	None	TRUE	Map	R
4010015	ui.item.mapobj.name.401.0015	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010015	FALSE	-1	0	TRUE	None	TRUE	Map	R
4010016	ui.item.mapobj.name.401.0016	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010016	FALSE	-1	0	TRUE	None	TRUE	Map	R
4010017	ui.item.mapobj.name.401.0017	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010017	FALSE	-1	0	TRUE	None	TRUE	Map	R
4010018	ui.item.mapobj.name.401.0018	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010018	FALSE	-1	0	TRUE	None	TRUE	Map	R
4010019	ui.item.mapobj.name.401.0019	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010019	FALSE	-1	0	TRUE	None	TRUE	Map	R
4010020	ui.item.mapobj.name.401.0020	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010020	FALSE	-1	0	TRUE	None	TRUE	Map	R
4010021	ui.item.mapobj.name.401.0021	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010021	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4010022	ui.item.mapobj.name.401.0022	0	RoomItem	RoomItem_Groceries	None	0	FALSE	4010022	FALSE	-1	0	TRUE	None	TRUE	Map	R
4020000	ui.item.mapobj.name.402.0000	0	RoomItem	RoomItem_Dinner	None	0	FALSE	4020000	FALSE	-1	0	FALSE	None	FALSE	Map	R
4020001	ui.item.mapobj.name.402.0001	0	RoomItem	RoomItem_Dinner	None	0	FALSE	4020001	FALSE	-1	0	FALSE	None	FALSE	Map	R
4020002	ui.item.mapobj.name.402.0002	0	RoomItem	RoomItem_Dinner	None	0	FALSE	4020002	FALSE	-1	0	TRUE	None	TRUE	Map	R
4020003	ui.item.mapobj.name.402.0003	0	RoomItem	RoomItem_Dinner	None	0	FALSE	4020003	FALSE	-1	0	TRUE	None	TRUE	Map	R
4020004	ui.item.mapobj.name.402.0004	0	RoomItem	RoomItem_Dinner	None	0	FALSE	4020004	FALSE	-1	0	TRUE	None	TRUE	Map	R
4020005	ui.item.mapobj.name.402.0005	0	RoomItem	RoomItem_Dinner	None	0	FALSE	4020005	FALSE	-1	0	TRUE	None	TRUE	Map	R
4020006	ui.item.mapobj.name.402.0006	0	RoomItem	RoomItem_Dinner	None	0	FALSE	4020006	FALSE	-1	0	TRUE	None	TRUE	Map	R
4020007	ui.item.mapobj.name.402.0007	0	RoomItem	RoomItem_Dinner	None	0	FALSE	4020007	FALSE	-1	0	TRUE	None	TRUE	Map	R
4020008	ui.item.mapobj.name.402.0008	0	RoomItem	RoomItem_Dinner	None	0	FALSE	4020008	FALSE	-1	0	TRUE	None	TRUE	Map	R
4020009	ui.item.mapobj.name.402.0009	0	RoomItem	RoomItem_Dinner	None	0	FALSE	4020009	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4020010	ui.item.mapobj.name.402.0010	0	RoomItem	RoomItem_Dinner	None	0	FALSE	4020010	FALSE	-1	0	TRUE	None	TRUE	Map	R
4020011	ui.item.mapobj.name.402.0011	0	RoomItem	RoomItem_Dinner	None	0	FALSE	4020011	FALSE	-1	0	TRUE	None	TRUE	Map	R
4020012	ui.item.mapobj.name.402.0012	0	RoomItem	RoomItem_Dinner	None	0	FALSE	4020012	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4030000	ui.item.mapobj.name.403.0000	0	RoomItem	RoomItem_Device	None	0	FALSE	4030000	FALSE	-1	0	FALSE	None	FALSE	Map	SR
4030001	ui.item.mapobj.name.403.0001	0	RoomItem	RoomItem_Device	None	0	FALSE	4030001	FALSE	-1	0	FALSE	None	FALSE	Map	SR
4030002	ui.item.mapobj.name.403.0002	0	RoomItem	RoomItem_Device	None	0	FALSE	4030002	FALSE	-1	0	FALSE	None	FALSE	Map	SR
4030003	ui.item.mapobj.name.403.0003	0	RoomItem	RoomItem_Device	None	0	FALSE	4030003	FALSE	-1	0	TRUE	None	TRUE	Map	R
4030004	ui.item.mapobj.name.403.0004	0	RoomItem	RoomItem_Device	None	0	FALSE	4030004	FALSE	-1	0	FALSE	None	FALSE	Map	R
4030005	ui.item.mapobj.name.403.0005	0	RoomItem	RoomItem_Device	None	0	FALSE	4030005	FALSE	-1	0	FALSE	None	FALSE	Map	R
4030006	ui.item.mapobj.name.403.0006	0	RoomItem	RoomItem_Device	None	0	FALSE	4030006	FALSE	-1	0	FALSE	None	FALSE	Map	R
4030007	ui.item.mapobj.name.403.0007	0	RoomItem	RoomItem_Device	None	0	FALSE	4030007	FALSE	-1	0	FALSE	None	FALSE	Map	R
4030008	ui.item.mapobj.name.403.0008	0	RoomItem	RoomItem_Device	None	0	FALSE	4030008	FALSE	-1	0	FALSE	None	FALSE	Map	SR
4030009	ui.item.mapobj.name.403.0009	0	RoomItem	RoomItem_Device	None	0	FALSE	4030009	FALSE	-1	0	FALSE	None	FALSE	Map	SR
4030010	ui.item.mapobj.name.403.0010	0	RoomItem	RoomItem_Device	None	0	FALSE	4030010	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4030011	ui.item.mapobj.name.403.0011	0	RoomItem	RoomItem_Device	None	0	FALSE	4030011	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4030012	ui.item.mapobj.name.403.0012	0	RoomItem	RoomItem_Device	None	0	FALSE	4030012	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4030013	ui.item.mapobj.name.403.0013	0	RoomItem	RoomItem_Device	None	0	FALSE	4030013	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
4030014	ui.item.mapobj.name.403.0014	0	RoomItem	RoomItem_Device	None	0	FALSE	4030014	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
4030015	ui.item.mapobj.name.403.0015	0	RoomItem	RoomItem_Device	None	0	FALSE	4030015	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
4030016	ui.item.mapobj.name.403.0016	0	RoomItem	RoomItem_Device	None	0	FALSE	4030016	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
4040000	ui.item.mapobj.name.404.0000	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040000	FALSE	-1	0	FALSE	None	FALSE	Map	R
4040001	ui.item.mapobj.name.404.0001	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040001	FALSE	-1	0	FALSE	None	FALSE	Map	SR
4040002	ui.item.mapobj.name.404.0002	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040002	FALSE	-1	0	FALSE	None	FALSE	Map	R
4040003	ui.item.mapobj.name.404.0003	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040003	FALSE	-1	0	FALSE	None	FALSE	Map	R
4040004	ui.item.mapobj.name.404.0004	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040004	FALSE	-1	0	FALSE	None	FALSE	Map	R
4040005	ui.item.mapobj.name.404.0005	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040005	FALSE	-1	0	FALSE	None	FALSE	Map	SR
4040006	ui.item.mapobj.name.404.0006	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040006	FALSE	-1	0	FALSE	None	FALSE	Map	R
